Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_03650,LTXXQ motif family protein,,-3.46551910756425,,"uncharacterized, periplasmic protein, motif-containing protein",['Toxin-Antitoxin & Phage Defense'],Low,"Limited annotation; only GO term indicates periplasmic localization. No KO, EC, or COG data available. Functional grouping uncertain."
BFJEKD_00525,HTH-type transcriptional regulator CbbR,K21703,-3.46459717352562,,"transcriptional regulator, LysR family, CO2 response regulator",['Pentose Phosphate & Sugar Interconversions'],High,Regulates expression of Calvin cycle genes including cbb operon; important for CO2-responsive transcriptional control.
BFJEKD_15630,Hypothetical protein,,-3.46158864855965,,"hypothetical protein, unknown function",['Polyhydroxyalkanoates & Storage Lipids'],Low,No functional annotation or domain information available; likely uncharacterized protein.
BFJEKD_16445,EcsC protein family,,-3.45854798485268,,"membrane transporter, ABC transporter",['Unknown & Hypothetical Proteins'],Medium,"Protein likely part of ABC transporter system (EcsC family); lacks KO, EC, GO, and COG annotations; PFAM domain supports membrane transport function."
BFJEKD_13490,Multidrug efflux RND transporter permease subunit AdeB,"K18138, K18146",-3.43367774253398,ABC transporters,"efflux transporter, RND transporter, multidrug resistance, membrane transporter",['Secretion & Transport Systems'],High,AdeB is a well-known RND family multidrug efflux pump permease; KO and GO terms strongly support function.
BFJEKD_08035,hypothetical protein,,-3.42460352967295,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,No functional annotation available; treat as unknown in downstream analyses.
BFJEKD_08795,Malyl-CoA/(S)-citramalyl-CoA lyase,K08691,-3.41273886019998,Propanoate metabolism,"CoA ester lyase, metabolic enzyme, propanoate metabolism",['Unknown & Hypothetical Proteins'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM; key enzyme in propanoate metabolism."
BFJEKD_04085,Sugar transferase involved in LPS biosynthesis,K00781,-3.40939629924604,Lipopolysaccharide biosynthesis,"glycosyltransferase, LPS biosynthesis, cell envelope biogenesis",['Cell Wall & Envelope Biogenesis'],High,Sugar transferase involved in LPS biosynthesis with matching COG and PFAM domains; GO terms support function.
BFJEKD_02000,DNA-directed RNA polymerase subunit beta',K03046,-3.40468492446857,RNA polymerase,"RNA polymerase, transcription, genetic information processing",['Secretion & Transport Systems'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting RNA polymerase beta' subunit function. Suitable for grouping under transcription machinery."
BFJEKD_01615,Acetoin utilization protein (Histone deacetylase family),,-3.40289956027443,,"deacetylase, acetoin metabolism, posttranslational modification","['Amino Acid Metabolism', 'Stress Response']",Medium,No KO or EC assigned; GO and PFAM support deacetylase function; may play role in acetoin utilization and transcription regulation.
BFJEKD_03460,chlorophyll synthesis pathway protein BchC,K11337,-3.40123605062896,Porphyrin and chlorophyll metabolism,"photosynthesis, bacteriochlorophyll biosynthesis, oxidoreductase, dehydrogenase","['Protein Folding, Quality Control & Stress Response']",High,KO to EC mapping completed; consistent with bacteriochlorophyll biosynthesis; important for photosynthesis functional grouping.
BFJEKD_17785,7-cyano-7-deazaguanine synthase QueC,K06920,-3.38216952802108,Queuosine and archaeosine biosynthesis,"queuosine biosynthesis, nucleotide modification, secondary metabolism",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme in queuosine biosynthesis pathway; important for tRNA modification studies.
BFJEKD_07795,Peptidase (Trypsin family),,-3.37836778316784,,"peptidase, serine protease, proteolysis",['Cell Wall & Envelope Biogenesis'],High,Strong evidence from PFAM domains and GO terms supports serine protease function; no KO assigned.
BFJEKD_01415,Hypothetical protein,,-3.37612672776185,,unknown function,['Mobile Genetic Elements & Plasmid'],Low,No functional annotation or domain information available. Consider as unknown for grouping and DE analysis.
BFJEKD_02700,acyltransferase,K16568,-3.36775173735283,Glycerophospholipid metabolism,"acyltransferase, lipid metabolism, transferase",['Mobile Genetic Elements & Plasmid'],Medium,KO assigned but no EC; acyltransferase family likely involved in lipid modification.
BFJEKD_01445,Uncharacterized protein,,-3.34687168253955,,"unknown function, hypothetical protein",['Unknown & Hypothetical Proteins'],Low,No functional annotation or domain detected; likely a hypothetical protein with unknown function.
BFJEKD_06435,Molecular chaperone DnaK,K04043,-3.3385662729323,Protein processing in endoplasmic reticulum,"molecular chaperone, protein folding, heat shock response",['Toxin-Antitoxin & Phage Defense'],High,Major heat shock protein; central to protein folding and stress response; works with DnaJ and GrpE.
BFJEKD_19075,Aryl-sulfate sulfotransferase,,-3.32489637647417,,"transcription regulation, DNA-binding, sulfotransferase",['Secretion & Transport Systems'],Low,Annotated as aryl-sulfate sulfotransferase with RHH DNA-binding domain; no KO or EC assigned; function likely regulatory.
BFJEKD_13475,Helix-turn-helix XRE-family transcriptional regulator,,-3.31952412655939,,"transcriptional regulator, DNA binding, XRE family",['Unknown & Hypothetical Proteins'],Medium,"Typical XRE-family HTH domain transcriptional regulator; no KO or COG assigned, annotation based on PFAM and GO DNA binding."
BFJEKD_09675,NADPH:quinone reductase,K00344,-3.31449172590321,Oxidative phosphorylation,"oxidoreductase, electron transport, energy metabolism, quinone reductase, zinc-binding enzyme",['Toxin-Antitoxin & Phage Defense'],High,Complete KO and EC annotation; well-characterized oxidoreductase involved in electron transport chain; suitable for grouping under energy metabolism and redox processes.
BFJEKD_01470,DUF4055 domain-containing protein,,-3.29960103833225,,"DUF domain, uncharacterized protein","['Nucleotide Sugar Biosynthesis', 'Oxidoreductase Enzymes', 'Cell Wall & Envelope Biogenesis']",Low,Contains DUF4055 domain of unknown function; no further functional annotation available.
BFJEKD_06910,"RNA 2',3'-cyclic phosphodiesterase",K01975,-3.29141631113551,RNA degradation,"RNA processing, phosphodiesterase, RNA degradation",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Relevant for RNA metabolism and processing studies."
BFJEKD_03420,peptidase M16 inactive domain,K07263,-3.2899820004278,Proteasome,"peptidase inactive domain, metalloprotease family",['Carbon Concentrating & Fixation'],Medium,Likely inactive domain of peptidase M16 family; shares KO and PFAM with active peptidase but annotated as inactive.
BFJEKD_18630,"2-polyprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol methylase (UbiG)",K03183,-3.27987572068917,Ubiquinone and other terpenoid-quinone biosynthesis,"methyltransferase, ubiquinone biosynthesis, cofactor metabolism, secondary metabolism",['Carbon Concentrating & Fixation'],High,KO and EC assigned; key enzyme in ubiquinone biosynthesis; relevant for cofactor metabolism and secondary metabolite clusters.
BFJEKD_15155,hypothetical protein,,-3.2795917169345,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; likely uncharacterized protein.
BFJEKD_11435,DUF3833 domain-containing protein,,-3.25951661014565,,"uncharacterized, DUF3833, unknown function",['Amino Acid Biosynthesis'],Low,"No KO, EC, GO, or COG annotations; only PFAM DUF3833 domain present. Annotation confidence is low; treat as unknown in grouping and DE analysis."
BFJEKD_12320,Tellurite resistance protein TerB,K05793,-3.24818127287298,Bacterial secretion system,"tellurite resistance, metal resistance",['Secretion & Transport Systems'],Medium,No GO terms assigned but KO and PFAM support tellurite resistance function; useful for metal resistance grouping.
BFJEKD_06065,MFS transporter,,-3.24746246073024,,"membrane transporter, MFS family, solute transport",['Cell Wall & Envelope Biogenesis'],Medium,Typical MFS transporter with GO and PFAM support but lacking KO and COG annotations.
BFJEKD_10575,cytochrome bd ubiquinol oxidase subunit II,K00426,-3.23874928870319,Oxidative phosphorylation,"respiratory chain, oxidative phosphorylation, membrane protein, electron transport, heme protein",['Toxin-Antitoxin & Phage Defense'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM supporting respiratory oxidase function; suitable for grouping under energy metabolism and oxidative phosphorylation."
BFJEKD_12300,Efflux transporter periplasmic adaptor subunit AcrA,"K03585, K18901, K19595",-3.23508445798432,"ABC transporters, Bacterial secretion system","multidrug efflux, membrane transporter, membrane fusion protein",['Polyhydroxyalkanoates & Storage Lipids'],High,Strong annotation with multiple KO terms related to efflux systems; key component of RND-type multidrug efflux pumps; useful for grouping under antibiotic resistance and membrane transport.
BFJEKD_13055,DUF892 domain-containing protein,,-3.2259801636392,,"unknown function, DUF892",['Amino Acid Biosynthesis'],Low,No functional annotation available; domain of unknown function; low confidence for functional grouping.
BFJEKD_02995,DUF2384 domain-containing transcriptional regulator,,-3.20928933273328,,"transcriptional regulator, DNA binding",['Secretion & Transport Systems'],Medium,"GO term supports DNA binding function; no KO, EC, or COG available; DUF2384 domain suggests regulatory role."
BFJEKD_06765,NADPH:quinone reductase,K00344,-3.2023457212881,Oxidative phosphorylation,"oxidoreductase, quinone reductase, NADPH-dependent, energy metabolism",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, COG, PFAM and relevant GO terms; suitable for grouping under oxidoreductases and energy metabolism."
BFJEKD_05175,Site-specific DNA recombinase SpoIVCA / DNA invertase PinE,,-3.19538727874808,,"site-specific recombinase, DNA recombination, DNA repair",['Toxin-Antitoxin & Phage Defense'],High,"Strong evidence from GO terms, COG category, and PFAM domain supports function as site-specific recombinase involved in DNA recombination."
BFJEKD_06060,"DNA-binding transcriptional regulator, MarR family",K06075,-3.18922150461831,Two-component system,"transcriptional regulator, MarR family, stress response",['Cell Wall & Envelope Biogenesis'],High,Well-annotated transcriptional regulator involved in antibiotic resistance and stress response.
BFJEKD_18620,Glycosyltransferase family 1 involved in cell wall biosynthesis,K00790,-3.18482389612812,Lipopolysaccharide biosynthesis,"glycosyltransferase, cell wall biosynthesis, lipopolysaccharide, carbohydrate metabolism",['Secretion & Transport Systems'],Medium,No GO terms provided but COG and PFAM strongly support glycosyltransferase function; KO inferred from COG and PFAM; important for cell wall biosynthesis grouping.
BFJEKD_07695,"Killer suppression protein HigA, putative",,-3.16555951527872,,"plasmid maintenance, toxin-antitoxin system, plasmid stability",['Toxin-Antitoxin & Phage Defense'],Low,"No KO, EC, GO, COG, or PFAM domains detected; annotation based on product name only; putative antitoxin function inferred from name; low confidence for functional grouping."
BFJEKD_01475,DEAD/DEAH box helicase family protein,K03616,-3.15898297247064,"DNA repair, Homologous recombination","DNA repair, helicase, homologous recombination, ATP-dependent helicase","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",High,Strong functional annotation as a helicase involved in DNA repair and recombination; suitable for grouping in DNA repair and recombination clusters.
BFJEKD_01480,Terminase small subunit,K07474,-3.15417299415326,Bacteriophage,"phage terminase, DNA packaging, ATPase","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",High,Well-annotated phage terminase small subunit involved in DNA packaging; relevant for viral function and phage-related grouping.
